CRN,Course Name,Instructor,Subject,Course Number,Question,Review
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,The only thing would be to ask more questions during class or go and visit office hours more often
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,more practice
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,"Read the textbook more diligently. Not to say that I never read the textbook, but I certainly could've been better about it some weeks."
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,spend more time and do pre-work on the content
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Prepping before class
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,May be give myself a head start and learn the basics of topics and concepts that are being taught in this course before hand.
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Probably learn beforehand how to prove algorithms formally.
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,"Practicing more sample problems and going through other online resources could have further developed my understanding of the course. Also, active participation in the classroom discussions would have"
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Start assignments early
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,N/A
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Do more reviews and more coding practice
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,I think I need to practice more and try to open the subjects with myself.
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Doing more pre-class preparation and post-class related exercises would help me better understand some concepts
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Spent more time in office hours reviewing lecture content instead of only going for homework help
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Attended more OHs
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Go to office hour more often!!!!
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Self-learn knowledge relative to algorithm before the course.
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Pre-reading enough time before each class would be beneficial to me.
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,more review
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Add more hard problem and more interesting algorithm and more efficient algorithm. The answer you provide before the mid-term algorithm is not the best!!!
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Studied beforehand. Attended other professors lectures/relied on another Professors instruction to teach myself the material. Spend an equivalent amount of time studying other sources of information to
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,start homework early
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,NA
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Start homework earlier. Go to professor office hours more often than TA office hours.
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,"It was great, challenging but lot to learn"
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,Engage more with peer students and professor
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,I could have also practiced the algorithm implementation on leetcode to strengthen my concepts.
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,I guess I could have done more time to review the course material.
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,The university should have done a better job making sure that a new professor has all the resources she/he needs and follow up with the students to ensure that things are going well. I don't appreciate
15377,,"Behnezhad, Soheil",CS,5800,What I could have done to make this course better for myself.,studying or reviewing the contents before taking the course.
21999,,"Edmunds, Timothy",CS,5002,What were the strengths of this course and/or this instructor?,Very smart and very interesting questions to cover the material. The problem solving sessions were good thought process kick-starters for the homework
21999,,"Edmunds, Timothy",CS,5002,What were the strengths of this course and/or this instructor?,N/A
21999,,"Edmunds, Timothy",CS,5002,What were the strengths of this course and/or this instructor?,"I think the professor is great at creating/choosing interesting problems to solve using discrete math. Though often challenging, were fun to solve. I think I have enjoyed this math class more than previous"
21999,,"Edmunds, Timothy",CS,5002,What were the strengths of this course and/or this instructor?,I did not interact much with the professor outside of the grades he gave on assignments. He did provide very thorough feedback on each assignment.
21999,,"Edmunds, Timothy",CS,5002,What were the strengths of this course and/or this instructor?,The open problem-solving sessions were EVERYTHING!
21999,,"Edmunds, Timothy",CS,5002,What were the strengths of this course and/or this instructor?,"I really appreciated the depth of feedback given on assignments, and in email replies. I know as a teacher I'd often wonder if students read the feedback given them. I read it all, and it was immensely helpful."
21999,,"Edmunds, Timothy",CS,5002,What could the instructor do to make this course better?,"I think having one or both of the group questions be more of a ""guided learning"" experience with a question/concept for the homework would be huge in helping build the community aspect of the program."
21999,,"Edmunds, Timothy",CS,5002,What could the instructor do to make this course better?,N/A
21999,,"Edmunds, Timothy",CS,5002,What could the instructor do to make this course better?,I felt problem #3 in problem set 0 was a bit challenging considering there was no lecture or teaching yet done in the class and feel it would have been helpful for problem set 0 to have had the same early
21999,,"Edmunds, Timothy",CS,5002,What could the instructor do to make this course better?,A collaborative effort between 5001 and 5002 to align the material learned in the weekly modules would have helped me ground theory and practice.
21999,,"Edmunds, Timothy",CS,5002,What could the instructor do to make this course better?,"I wish groups had been shuffled after Set 5. Groups were my main social interaction with the class, and It would have been nice to spend more time with different people."
21999,,"Edmunds, Timothy",CS,5002,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,See comment above
21999,,"Edmunds, Timothy",CS,5002,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,N/A
21999,,"Edmunds, Timothy",CS,5002,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"In the optional problem solving sessions, I think the instructor did a great job in facilitating discussions. As well as having students work in small groups at some points during the session to solve problems and"
21999,,"Edmunds, Timothy",CS,5002,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Relating the material to real-world situations.
21999,,"Edmunds, Timothy",CS,5002,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"I really appreciated Tim's feedback, and enthusiasm for math in general. The course is also incredibly well structured"
21999,,"Edmunds, Timothy",CS,5002,Please comment on your experience of the online course environment in the open-ended text box.,"Overall, I had an incredibly positive experience with this course, though I did have to spend a lot of time doing independent research to cover materials that were not covered in the textbook and weren't"
21999,,"Edmunds, Timothy",CS,5002,Please comment on your experience of the online course environment in the open-ended text box.,N/A 
21999,,"Edmunds, Timothy",CS,5002,Please comment on your experience of the online course environment in the open-ended text box.,I liked the structure of the online course with having an early submission deadline where feedback could be received. I felt this was incredibly helpful so as to do better on HW assignments and overall in the
21999,,"Edmunds, Timothy",CS,5002,Please comment on your experience of the online course environment in the open-ended text box.,"I enjoyed this course tremendously, I was intimidated at first, but Professor Edmunds and the TAs were incredible and helped me find my confidence. "
21999,,"Edmunds, Timothy",CS,5002,Please comment on your experience of the online course environment in the open-ended text box.,"The course was well-designed, and easy to navigate. The frequency of office hours and classes were very nice. "
21999,,"Edmunds, Timothy",CS,5002,What I could have done to make this course better for myself.,I think including some extra resources for subjects that were not included in the textbooks would be helpful:
21999,,"Edmunds, Timothy",CS,5002,What I could have done to make this course better for myself.,Time management
21999,,"Edmunds, Timothy",CS,5002,What I could have done to make this course better for myself.,I feel I focused too much on solving the problems on my own without seeking help. What I could have done is set a certain amount of time working on a problem and if I do not get to an answer within that time
21999,,"Edmunds, Timothy",CS,5002,What I could have done to make this course better for myself.,start tutoring/TA hours sooner!
21999,,"Edmunds, Timothy",CS,5002,What I could have done to make this course better for myself.,I currently have a <99 in the course. I don't feel I could have made substantial improvements.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,"we need better plan for learning/teaching and dedicated materials for the class and not just textbook readings. This is very boring and unuseful. Looking at the learning module page, stuffs are all over the"
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,He is super approachable and an expert in this subject.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,"Course content, curriculum and correlating to real world issues."
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,"The professor provides timely and constructive feedback, it helps students progress regularly and offer guidance on improvement areas."
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,"The instructor always seems nice, friendly, welcoming, and approachable. He seems to have a passion for the subject matter."
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,1) Industry-relevant topics
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,Relevant topics and a lot of useful material provided by the instructor.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,Knowledgable and passionate about the course subject.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,The sheer volume and depth of work on a topic that's important in the job market today - the material itself and having a guided introduction to it.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,The teaching contents are very close to the textbook.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,Nothing.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,"The instructor clearly knows the course material very well. When clarification was asked for, he was able to provide useful advice and assistance in comprehending the material."
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,The content is clear. The instructor is super patient and is able to explain our questions in an easy understanding way.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,knowledgeable
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,Course curriculum and the course structure
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,Real life application discussions.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,It provides the initial understanding of distributed systems that is required to build upon and deep dive into more complex systems in the industry.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,Deep knowledge of subject.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,The instructor is definitely very passionate and knowledgeable about the subject.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,"Teach students with patience, online materials are helpful."
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,"Instructor is extremely knowledgeable in this domain, and adept at explaining course concepts."
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,The instructor is an expert in this field. The concepts learned in this course should be mandatory for every CS student. The practical examples shown in Paint are somewhat helpful and clear.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,"The professor is highly organized and has provided many interesting and educative articles and system design concepts in the modules. For enthusiasts, it's a great place to come back to even after"
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,This course helps me to gain lots of knowledge about distributed systems and network.
15257,,"Saripalli, Kanaka",CS,6650,What were the strengths of this course and/or this instructor?,Professor Saripalli is clearly an expert in this area and uses his knowledge and expertise from real world experiences to help drive and facilitate key points in class.
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,"1. The quiz questions always caught me off-guard - the material that was expected to be on them was no clear. Plus it's only 10 points anyway, so why cause stress for such a small part of the grade? Either"
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,provide some slides(PPT) for us to better understanding some abstractive concepts
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,Extend the topic in class since we have read the book thoroughly.
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,Prepare lectures and explain things instead of telling us what chapter to read during lectures.
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,I think that the assignments and projects in this course would benefit from more rigorous instructional material. Some of the homework and exam questions felt as though they were fashioned haphazardly.
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,Maybe we could have a starter code for project1 as well project2. It's a bit hard to write everything from scratch at the beginning of this course.
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,I do not think the method of information delivery suited my learning style. I found reading the text book very difficult and hard to really apply to the projects directly. I think spending more time discussing
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,Introducing more slides to illustrate the ideas in a more easily understandable also improving the quality of questions in the quizzes will improve the overall quality of the course. Right now some of the
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,"Communication was horrible, especially on grades. The midterm was a very good example of this. Students didn't receive feedback on where they missed points, just vague statements such as ""answers"
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,To provide feedback in a timely way
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,The
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,"A better management of reading resources, and concise list of topics to read and ignore in the reading material."
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,I think the organization of the lectures was rather difficult to follow. The lectures consisted mostly of jumping between slides and textbook pages and other articles. While I think it is fine to ask that we do
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,"Canvas modules are sometimes confusing, and could be better if well-organized. The after-class homework is quite heavy considering other courses still have some, especially the"
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,Prepared for lectures and provided exquisite reading materials.
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,Many things.
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,It is difficult to teach online due to lack of blackboard. It can be compensated by using a tablet or stylus-enabled laptop. The professor has wonderful ideas but it's difficult to draw clear diagrams on paint
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,N/A
15257,,"Saripalli, Kanaka",CS,6650,What could the instructor do to make this course better?,"If possible faster results from homework, as the mid term and final is based off of content from these homeworks and if they are not returned before then it leaves to students unsure if the work they did in"
15257,,"Saripalli, Kanaka",CS,6650,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Worst course I ever took. Awful course! The professor is just a textbook reviewer. All course materials are from internet. The professor just scrolls through the textbook during the lectures telling to learn this
15257,,"Saripalli, Kanaka",CS,6650,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,See above ^.
15257,,"Saripalli, Kanaka",CS,6650,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,From the lectures it is obvious that the professor is passionate about distributed systems and knows about the content he is teaching. Students can ask him questions about the content and he can answer
15257,,"Saripalli, Kanaka",CS,6650,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Said above.
15257,,"Saripalli, Kanaka",CS,6650,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"The instructor respects different solutions in the homework. We can get scores even if our solution is different from standard answer, as long as it can solve the problem."
15257,,"Saripalli, Kanaka",CS,6650,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,N/A
15257,,"Saripalli, Kanaka",CS,6650,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,NA
15257,,"Saripalli, Kanaka",CS,6650,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"I understand this is a master level course and reading from a textbook and articles is requested and required, but, like I said in the above text box, it’d be helpful for visual learners to have access to more"
15257,,"Saripalli, Kanaka",CS,6650,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,The class is scheduled for 2:30 hrs. An additional 30 mins could be used to illustrate the famous backend system design concepts. That said professor has already included them in modules. Spending a little
15257,,"Saripalli, Kanaka",CS,6650,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,N/A
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,I have had better experiences in other NEU online courses. 
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,It's an easy course if you have all the relevant experience and skills to complete this course. The course provides deep insights into algorithms and architecture working behind the scenes in a distributed
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,"Organization of materials was very poor. Assignments were never connected to their submission, always buried away elsewhere. "
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,"Being remote, I did appreciate this course being available online. The overall experience has been great and I never had any hurdles. "
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,Worst course I ever took. Awful course! The professor is just a textbook reviewer. All course materials are from internet. The professor just scrolls through the textbook during the lectures telling to learn this
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,It will be more helpful if some Tasks are more responsive 
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,Little more explanation on assignments would be great.
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,I think this class would have been better in person. The online format made it more difficult to stay focused and near impossible to connect with other students to study. 
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,"Instructors replied early and often to piazza posts. Also, the relevant articles that the professor mentioned during class were posted on canvas. "
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,"Definitely should require camera-on and talking participation. Make it 10% of the grade or more. I think disengagement goes way up without it. Plus in the era of ChatGPT, the social aspect of learning is the"
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,"This online course helps us learning knowledge very quickly, better than the traditional in-person form. "
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,"Course materials were educational, though could have been better organized within Canvas. Some artifacts from prior versions of the course remain in current assignment instructions. "
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,"The materials in canvas contains the content from the past semesters, and the homework/project is mixed with in lecture set. "
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,"The instructor needs to do a better job at organizing the various resources on Canvas: the Lecture Sets are confusing, as they contain materials from different lectures, and many files are duplicated. The"
15257,,"Saripalli, Kanaka",CS,6650,Please comment on your experience of the online course environment in the open-ended text box.,Very good. 
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,strengthen basics of networking and OS
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,I should have taken this course with a professor who actually teaches.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,I would have benefitted from digging into the additional reference material more thoroughly.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,"More engaging with the reading? Averaging 300 pages of readings and they are totally useless. I was looking for a more intuitive teaching and learning. However, all we had was textbook readings. Total BS"
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,Nil
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,To devote more time towards the course with respect to multiple projects and concepts. Simulating to real world issues.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,I practice a lot and finish the assignments on time.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,"Had some prior knowledge of Distributed Systems, OS and networking."
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,Be proactive with the readings and other materials.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,do more project
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,More time spent with TAs during office hours.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,Implementing more projects and increasing the difficulty or adding more real-life examples of distributed systems to implement in projects.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,"I missed the first few classes, in a hindsight, I could have attended those."
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,The whole course needs to be redesign
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,attend more office hour
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,Give increased time to reading resources.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,I could have taken more detailed notes in class.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,"Although I could not attend the course at the in-class times I watched all the recordings. I think I worked hard over the semester but I should have probably sought help rather than working by myself. Also,"
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,Not much.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,I may spend more time reading the textbook before the class every week.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,Have more time to read all materials.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,I could have taken better notes on the reading.
15257,,"Saripalli, Kanaka",CS,6650,What I could have done to make this course better for myself.,Taking network course before enrolling this course.
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,What were the strengths of this course and/or this instructor?,10/10
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,What were the strengths of this course and/or this instructor?,"The inconsistency in the availability and quality of PowerPoint slides further contributed to this sense of disorganisation, making it challenging for me to prepare adequately for class. Around after the 6th"
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,What were the strengths of this course and/or this instructor?,The same with 5001
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,What were the strengths of this course and/or this instructor?,Professor Domino has a gift for explaning concepts in simple terms. That was invaluable for my projects.
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,What could the instructor do to make this course better?,"This is NOT a reflection on the professor/Molly but rather, a note on the structure of the labs. I feel that they feel more like an open office hours kind of space where we read what the project is about and"
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,What could the instructor do to make this course better?,"Of the two Teaching Assistants, only one was of a pleasant disposition and generously gave tips, advices and contributed to my learning experience. The other one did not seem aware of the weight of her"
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,What could the instructor do to make this course better?,The same with 5001
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,What could the instructor do to make this course better?,More communication to the virtual section.
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,10/10
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,This was already done in the CS5001 review.
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,The same with 5001
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,Please comment on your experience of the online course environment in the open-ended text box.,The online experience for recitation was a little more challenging. I appreciated that Prof Domino was available for zoom breakout rooms. 
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,Please comment on your experience of the online course environment in the open-ended text box.,Canvas needs a complete makeover. 
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,Please comment on your experience of the online course environment in the open-ended text box.,The same with 5001 
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,What I could have done to make this course better for myself.,N/A
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,What I could have done to make this course better for myself.,The same with 5001
37404,Recitation for CS 5001 (Spring 2024),"Domino, Molly",CS,5003,What I could have done to make this course better for myself.,Not been afraid to utilize help from professors.
20461,,"Guerra Gomez, John Alexis",CS,5340,What were the strengths of this course and/or this instructor?,Motivated students to ask more questions during lectures.
20461,,"Guerra Gomez, John Alexis",CS,5340,What were the strengths of this course and/or this instructor?,introduce the concept
20461,,"Guerra Gomez, John Alexis",CS,5340,What were the strengths of this course and/or this instructor?,expertise in the domain
20461,,"Guerra Gomez, John Alexis",CS,5340,What were the strengths of this course and/or this instructor?,Professor Guerra's experience is truly what makes this class' experience memorable. I enjoyed being a student of HCI.
20461,,"Guerra Gomez, John Alexis",CS,5340,What were the strengths of this course and/or this instructor?,Professor is very responsive and has a great passion about HCI. He is knowledgable.
20461,,"Guerra Gomez, John Alexis",CS,5340,What were the strengths of this course and/or this instructor?,Experience
20461,,"Guerra Gomez, John Alexis",CS,5340,What were the strengths of this course and/or this instructor?,"I this course was really interesting, especially to get a non-programming or coding based course"
20461,,"Guerra Gomez, John Alexis",CS,5340,What were the strengths of this course and/or this instructor?,"The instructor has strong belief and passion in what he teaches, which makes it easy for students to develop an interest and think more about the materials."
20461,,"Guerra Gomez, John Alexis",CS,5340,What could the instructor do to make this course better?,Keep a more organized syllabus schedule and post the homework on canvas a little earlier
20461,,"Guerra Gomez, John Alexis",CS,5340,What could the instructor do to make this course better?,adding more content
20461,,"Guerra Gomez, John Alexis",CS,5340,What could the instructor do to make this course better?,timelly notification
20461,,"Guerra Gomez, John Alexis",CS,5340,What could the instructor do to make this course better?,Writing down detailed homework assignments over leaving some notes during lecture time.
20461,,"Guerra Gomez, John Alexis",CS,5340,What could the instructor do to make this course better?,Please give more details early in written form about homework
20461,,"Guerra Gomez, John Alexis",CS,5340,What could the instructor do to make this course better?,I hope there are more information that is not limited to just the reading. I wish there are more actual examples and maybe some live coding.
20461,,"Guerra Gomez, John Alexis",CS,5340,What could the instructor do to make this course better?,Real-time projects
20461,,"Guerra Gomez, John Alexis",CS,5340,What could the instructor do to make this course better?,"I think having the full title of the reading rather than just seeing ""PSR"" would be better for finding readings in the syllabus."
20461,,"Guerra Gomez, John Alexis",CS,5340,What could the instructor do to make this course better?,"For big assignments/projects, I hope the instructor can make announcements earlier, so we have more time to prepare."
20461,,"Guerra Gomez, John Alexis",CS,5340,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,The lottery system by the professor made the class very inclusive and helpful in learning
20461,,"Guerra Gomez, John Alexis",CS,5340,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Well material organized
20461,,"Guerra Gomez, John Alexis",CS,5340,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,The course is well-structured and robust. I liked the direction that was taken and the way it was led through this semester.
20461,,"Guerra Gomez, John Alexis",CS,5340,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,I hope Professor could save time by not using the time to write assignment in class time.
20461,,"Guerra Gomez, John Alexis",CS,5340,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,I have nothing further to add to what I've already said
20461,,"Guerra Gomez, John Alexis",CS,5340,Please comment on your experience of the online course environment in the open-ended text box.,Great experience! 
20461,,"Guerra Gomez, John Alexis",CS,5340,Please comment on your experience of the online course environment in the open-ended text box.,Overall very interesting course with rich exposure to UI/UX concepts which improved my design skills or even better 'built' them from the ground up. 
20461,,"Guerra Gomez, John Alexis",CS,5340,Please comment on your experience of the online course environment in the open-ended text box.,The in-person streaming is ridiculous in itself though professor manages it very well. 
20461,,"Guerra Gomez, John Alexis",CS,5340,Please comment on your experience of the online course environment in the open-ended text box.,No complains from me 
20461,,"Guerra Gomez, John Alexis",CS,5340,What I could have done to make this course better for myself.,Timely notification
20461,,"Guerra Gomez, John Alexis",CS,5340,What I could have done to make this course better for myself.,Writing extensively detailed homework assignments on Canvas so as to know in advance what to prepare or to do for the assignment.
20461,,"Guerra Gomez, John Alexis",CS,5340,What I could have done to make this course better for myself.,"i could've read all the readings, which is almost impossible!"
20461,,"Guerra Gomez, John Alexis",CS,5340,What I could have done to make this course better for myself.,It's too much theory and reading!! If there is way to have practical exposure that will be great
